Запрос,Спрос,Tier,Целевая страница,Флаг,ИсхКатегория
на территориях и в помещениях где запрещается курение размещаются таблички курение запрещено,1,EXCLUDE,capability (таблички/вывески/аренда),capability (таблички/вывески/аренда),PRINT
знак запрещающий купаться в водоеме,1,Tier-1,/safety-signs/warning,,PRINT
выбери цвет присущий всем предписывающим знакам,1,Tier-1,/safety-signs/warning,,PRINT
предупреждающие знаки в электроустановках,1,Tier-1,/safety-signs/warning,,PRINT
предупреждающие знаки гост,1,Tier-1,/safety-signs/warning,,PRINT
предупреждающие знаки электробезопасности в картинках,1,EXCLUDE,картинки/клипарт,картинки/клипарт,PRINT
цвет предписывающих знаков,1,Tier-1,/safety-signs/warning,,PRINT
знак пожарной безопасности наклейка направляющая стрелка размер,1,Tier-1,/safety-signs/fire,,PRINT
знак пожарной безопасности f01-02 направляющая стрелка под углом 45° 200х200 пленка уп 3,1,EXCLUDE,бренд/маркетплейс,бренд/маркетплейс,BRANDED
знак безопасности e01-02 выход здесь (правостор) (пленка ф/л 200х200 мм),1,EXCLUDE,бренд/маркетплейс,бренд/маркетплейс,BRANDED
знаки выхода при эвакуации при пожаре,1,Tier-1,/safety-signs/evacuation,,PRINT
знак эвакуационного выхода,1,Tier-1,/safety-signs/evacuation,,PRINT
эвакуационные стрелки,1,Tier-1,/safety-signs/evacuation,,PRINT
знак е09 указатель двери эвакуационного выхода (правосторонний) 150x300мм пленка 3шт.,1,EXCLUDE,бренд/маркетплейс,бренд/маркетплейс,BRANDED
знаки эвакуационных выходов,1,Tier-1,/safety-signs/evacuation,,PRINT
знак аварийного выхода,1,Tier-1,/safety-signs/evacuation,,PRINT
стрелки эвакуации при пожаре,1,Tier-1,/safety-signs/evacuation,,PRINT
нормы установки таблички выход,1,Tier-1,/safety-signs/evacuation,,PRINT
установка таблички выход нормы,1,Tier-1,/safety-signs/evacuation,,PRINT
стрелка фигурная на прозрачном фоне,1,EXCLUDE,generic указатель/знак (ambiguous/металл),generic указатель/знак (ambiguous/металл),PRINT
информационные знаки по пожарной безопасности,1,Tier-1,/safety-signs/fire,,PRINT
информационные знаки пожарной безопасности,1,Tier-1,/safety-signs/fire,,PRINT
информационные знаки безопасности хамелеон,1,Tier-3,/safety-signs (хаб),,PRINT
виды информационных знаков на упаковке,1,EXCLUDE,generic указатель/знак (ambiguous/металл),generic указатель/знак (ambiguous/металл),PRINT
