Запрос,Спрос,Tier,Целевая страница,Флаг,ИсхКатегория
печать вшивных ярлыков,54,EXCLUDE,capability: не печать (ткань/металл/кожа),capability: не печать (ткань/металл/кожа),PRINT
перечеркнутый треугольник на бирке для одежды,54,Tier-1,/hangtags/clothing,,PRINT
тканевые бирки с логотипом,54,EXCLUDE,capability: не печать (ткань/металл/кожа),capability: не печать (ткань/металл/кожа),PRINT
металлические бирки с логотипом на заказ lil-pin,54,EXCLUDE,capability: не печать (ткань/металл/кожа),capability: не печать (ткань/металл/кожа),BRANDED
жаккардовые этикетки для одежды,54,EXCLUDE,capability: не печать (ткань/металл/кожа),capability: не печать (ткань/металл/кожа),PRINT
печать бирок заказать,54,Tier-3,/hangtags (хаб),,PRINT
производство жаккардовых этикеток,54,EXCLUDE,capability: не печать (ткань/металл/кожа),capability: не печать (ткань/металл/кожа),PRINT
бирка на противогаз,53,Tier-3,/hangtags (хаб),,PRINT
бирки пришивные заказать,53,EXCLUDE,capability: не печать (ткань/металл/кожа),capability: не печать (ткань/металл/кожа),PRINT
картонные бирки с логотипом,53,Tier-1,/hangtags/cardboard,,PRINT
бирка у-134,52,Tier-1,/hangtags/cable,,PRINT
бирки кабельные,52,Tier-1,/hangtags/cable,,PRINT
напишите итоги борьб и поездок князей за ярлыки срочно умоляю,52,Tier-3,/hangtags (хаб),,PRINT
картонные бирки zsa-print ru,52,EXCLUDE,бренд/маркетплейс,бренд/маркетплейс,BRANDED
противокражные этикетки,52,EXCLUDE,мусор (пломбы/штампы/прочее),мусор (пломбы/штампы/прочее),PRINT
принтер для печати на лентах атласных,52,EXCLUDE,оборудование (принтеры/пистолеты),оборудование (принтеры/пистолеты),PRINT
бирка на бутылку на веревочке,51,Tier-3,/hangtags (хаб),,PRINT
бирки для собак,51,Tier-3,/hangtags (хаб),,PRINT
заказать металлические бирки с логотипом,51,EXCLUDE,capability: не печать (ткань/металл/кожа),capability: не печать (ткань/металл/кожа),PRINT
тканевые этикетки для одежды на заказ,51,EXCLUDE,capability: не печать (ткань/металл/кожа),capability: не печать (ткань/металл/кожа),PRINT
золотой ярлык какао купить,51,EXCLUDE,какао/еда «Золотой ярлык»,какао/еда «Золотой ярлык»,PRINT
бирки на ключи,50,Tier-1,/hangtags/keys,,PRINT
навесные бирки для одежды заказать,50,Tier-1,/hangtags/clothing,,PRINT
силиконовая бирка с логотипом,50,Tier-2,/hangtags,силикон (блок в хабе),PRINT
жаккардовая бирка с логотипом,50,EXCLUDE,capability: не печать (ткань/металл/кожа),capability: не печать (ткань/металл/кожа),PRINT
windows 10 изменение цвета названия ярлыков,50,EXCLUDE,ярлык ПК/иконки,ярлык ПК/иконки,BRANDED
ярлык мой компьютер на рабочий стол windows 10,50,EXCLUDE,ярлык ПК/иконки,ярлык ПК/иконки,BRANDED
создать ярлык на рабочем столе,50,EXCLUDE,ярлык ПК/иконки,ярлык ПК/иконки,PRINT
что означает значок volte в верхней строке смартфона,50,EXCLUDE,инфо/определение,инфо/определение,NONTARGET
знаки на бирке одежды для стирки,50,EXCLUDE,расшифровка значков стирки,расшифровка значков стирки,PRINT
нейлоновые бирки,49,EXCLUDE,capability: не печать (ткань/металл/кожа),capability: не печать (ткань/металл/кожа),PRINT
возврат товара ненадлежащего качества без бирки,49,EXCLUDE,юр.возврат без бирки,юр.возврат без бирки,PRINT
лев и ярлык,49,Tier-3,/hangtags (хаб),,PRINT
жаккардовые бирки для одежды на заказ москва,49,EXCLUDE,capability: не печать (ткань/металл/кожа),capability: не печать (ткань/металл/кожа),PRINT
наклейки именные,49,EXCLUDE,наклейки -> /stickers,наклейки -> /stickers,PRINT
знаки стирки на этикетках,49,EXCLUDE,расшифровка значков стирки,расшифровка значков стирки,PRINT
какао золотой ярлык купить в москве,49,EXCLUDE,какао/еда «Золотой ярлык»,какао/еда «Золотой ярлык»,PRINT
сколько гр какао в столовой ложке,49,EXCLUDE,какао/еда «Золотой ярлык»,какао/еда «Золотой ярлык»,PRINT
бирки пришивные на заказ,48,EXCLUDE,capability: не печать (ткань/металл/кожа),capability: не печать (ткань/металл/кожа),PRINT
